Nola1261,The Soluble Chemical,5,3,1,3 Fluor 3   ,3 Oxygen 3   ,2 Oxygen 2   ,1 Fosfor 1   ,          ,Nitrogen,Lithium,,False,False,False,19-12-2023 12:03:15,
prut,The Insoluble pH,5,2,1,          ,          ,1 Oxygen 1   ,3 Fluor 3   ,1 Fluor 1   ,Fluor,Fluor,Fluor,False,False,False,21-11-2023 16:27:57,
Test Møde,The Redox Precipitate,5,2,1,3 Lithium 1 Fluor 1 ,          ,          ,          ,          ,,Nitrogen,,False,False,False,21-11-2023 13:30:18,
lau,The Isomeric Acid,5,6,1,2 Natrium 1 Klor 1 ,1 Kalium 1 Brom 1 ,1 Magnesium 1 Klor 2 ,2 Svovl 2   ,1 Magnesium 1   ,Nitrogen,Klor,,False,False,False,21-11-2023 12:15:32,
lau,The Isomeric Acid,5,5,1,2 Natrium 1 Klor 1 ,1 Magnesium 1 Klor 2 ,2 Svovl 2   ,3 Fluor 3   ,          ,,Aluminium,,False,False,False,21-11-2023 12:13:19,
lau,The Isomeric Acid,5,4,1,3 Fluor 3   ,3 Oxygen 3   ,1 Natrium 1 Klor 1 ,2 Svovl 2   ,1 Klor 1   ,Nitrogen,,Klor,False,False,False,21-11-2023 12:12:52,
Preben,The Alkaline Concentration,5,2,1,2 Nitrogen 2   ,2 Oxygen 2   ,1 Lithium 1   ,          ,          ,Lithium,Lithium,,False,False,False,21-11-2023 09:33:48,
Din,The Isomeric Ion,5,4,1,1 Lithium 2 Oxygen 1 ,1 Magnesium 1 Fluor 2 ,2 Fluor 2   ,1 Magnesium 1   ,2 Svovl 2   ,,Aluminium,Svovl,False,False,False,20-11-2023 16:34:22,
Din,The Isomeric Ion,5,3,1,1 Lithium 2 Oxygen 1 ,1 Magnesium 1 Fluor 2 ,2 Fluor 2   ,          ,          ,Lithium,Oxygen,Oxygen,False,False,False,20-11-2023 16:33:20,
Din,The Isomeric Ion,5,2,1,1 Lithium 2 Oxygen 1 ,2 Fluor 2   ,          ,          ,          ,,Fluor,Fluor,False,False,False,20-11-2023 16:32:53,
Lau,The Inorganic Solution,5,4,1,2 Natrium 1 Klor 1 ,3 Oxygen 3   ,2 Fluor 2   ,1 Svovl 1   ,          ,,Magnesium,Fosfor,False,False,False,20-11-2023 16:23:51,
Lau,The Inorganic Solution,5,3,1,3 Oxygen 3   ,3 Oxygen 3   ,2 Fluor 2   ,1 Svovl 1   ,          ,Nitrogen,Nitrogen,,False,False,False,20-11-2023 16:22:48,
lau,The Flammable Concentration,5,2,1,3 Fluor 3   ,1 Fluor 1   ,1 Oxygen 1   ,1 Nitrogen 1   ,          ,,Nitrogen,Lithium,False,False,False,20-11-2023 16:02:03,
lau,The Ionic Element,5,2,1,3 Fluor 3   ,2 Fluor 2   ,          ,          ,          ,Lithium,Lithium,Lithium,False,False,False,20-11-2023 15:58:52,
lau,The Toxic Compound,5,2,1,2 Nitrogen 2   ,1 Fluor 1   ,1 Nitrogen 1   ,2 Oxygen 2   ,          ,Lithium,,Fluor,False,False,False,20-11-2023 14:56:13,
lau,The Aqueous Thermodynamics,5,2,1,2 Fluor 2   ,3 Oxygen 3   ,1 Nitrogen 1   ,          ,          ,Lithium,,Lithium,False,False,False,20-11-2023 14:46:23,
lau,The Toxic Molecule,5,3,1,2 Magnesium 1 Oxygen 1 ,2 Fluor 2   ,2 Nitrogen 2   ,1 Aluminium 1   ,          ,Natrium,,Magnesium,False,False,False,20-11-2023 14:35:50,
lau,The Crystalline pH,5,2,1,3 Fluor 3   ,3 Oxygen 3   ,          ,          ,          ,,Fluor,Nitrogen,False,False,False,20-11-2023 14:16:38,
lau,The Reactive Catalyst,5,2,1,3 Nitrogen 3   ,2 Oxygen 2   ,1 Fluor 1   ,          ,          ,,Lithium,,False,False,False,20-11-2023 13:58:14,
Test,The Organic Concentration,5,2,1,2 Fluor 2   ,1 Lithium 3 Nitrogen 1 ,          ,          ,          ,Lithium,,Fluor,False,False,False,20-11-2023 16:21:30,
Jackie,The Crystalline Thermodynamics,5,3,1,1 Lithium 1 Fluor 1 ,1 Oxygen 1   ,2 Nitrogen 2   ,1 Aluminium 1 Nitrogen 1 ,1 Fosfor 1   ,Aluminium,Magnesium,Aluminium,False,False,False,11/20/2023 1:26:56 PM,
lau,The Reactive Thermodynamics,5,3,1,1 Magnesium 1 Fluor 2 ,3 Fluor 3   ,1 Oxygen 1   ,1 Nitrogen 1   ,1 Nitrogen 1   ,,Klor,Nitrogen,False,False,False,20-11-2023 12:53:07,
fugtmager,The Ionic Ion,5,2,1,1 Fluor 1   ,3 Nitrogen 3   ,2 Lithium 2   ,          ,          ,Lithium,,Lithium,False,False,False,20-11-2023 01:04:12,
fugtmager,The Acidic Precipitate,5,2,1,3 Oxygen 3   ,1 Lithium 1 Fluor 1 ,1 Nitrogen 1   ,          ,          ,,Lithium,,False,False,False,20-11-2023 00:56:26,
Lau,The Covalent Solution,5,3,1,1 Magnesium 1 Oxygen 1 ,2 Fluor 2   ,2 Nitrogen 2   ,1 Klor 1   ,2 Lithium 2   ,Oxygen,,Fluor,False,False,False,19-11-2023 23:11:56,
Lau,The Covalent Solution,5,2,1,2 Fluor 2   ,2 Nitrogen 2   ,1 Oxygen 1   ,1 Lithium 1   ,          ,,Lithium,Lithium,False,False,False,19-11-2023 23:11:28,
fugtmager,The Isomeric Element,5,2,1,3 Nitrogen 3   ,1 Fluor 1   ,1 Oxygen 1   ,1 Oxygen 1   ,          ,Lithium,Oxygen,,False,False,False,19-11-2023 21:12:59,
fugtmager,The Crystalline Chemical,5,3,1,1 Natrium 1 Fluor 1 ,1 Aluminium 1 Nitrogen 1 ,2 Oxygen 2   ,1 Lithium 2 Oxygen 1 ,          ,Oxygen,Natrium,,False,False,False,19-11-2023 20:59:39,
fugtmager,The Endothermic Concentration,5,2,1,2 Fluor 2   ,2 Oxygen 2   ,2 Nitrogen 2   ,          ,          ,,Nitrogen,Nitrogen,False,False,False,19-11-2023 20:52:08,
fugtmager,The Reactive Chemical,5,2,1,3 Fluor 3   ,2 Nitrogen 2   ,1 Oxygen 1   ,          ,          ,Oxygen,,Oxygen,False,False,False,19-11-2023 20:47:46,
fugtmager,The Reactive Compound,5,2,1,3 Lithium 1 Fluor 1 ,          ,          ,          ,          ,Nitrogen,,Lithium,False,False,False,19-11-2023 20:41:29,
fugtmager,The Flammable Ion,5,2,1,2 Fluor 2   ,2 Oxygen 2   ,2 Oxygen 2   ,          ,          ,Nitrogen,Nitrogen,,False,False,False,19-11-2023 20:39:55,
fugtmager,The Crystalline Catalyst,5,2,1,2 Fluor 2   ,2 Nitrogen 2   ,1 Oxygen 1   ,1 Nitrogen 1   ,          ,Nitrogen,,Lithium,False,False,False,19-11-2023 20:36:41,
fugtmager,The Reactive Compound,5,2,1,3 Fluor 3   ,1 Fluor 1   ,1 Oxygen 1   ,1 Nitrogen 1   ,          ,Fluor,Lithium,Oxygen,False,False,False,19-11-2023 20:31:53,
fugtmager,The Toxic Chemical,5,2,1,2 Fluor 2   ,2 Nitrogen 2   ,1 Oxygen 1   ,1 Nitrogen 1   ,          ,,Lithium,Lithium,False,False,False,19-11-2023 20:27:52,
Jackie,The Insoluble Chemical,5,2,1,2 Oxygen 2   ,1 Fluor 1   ,1 Fluor 1   ,1 Fluor 1   ,          ,Fluor,Lithium,Oxygen,False,False,False,19-11-2023 19:50:18,
Jackie,The Exothermic Acid,5,2,1,1 Fluor 1   ,1 Fluor 1   ,1 Fluor 1   ,1 Nitrogen 1   ,1 Nitrogen 1   ,Fluor,Nitrogen,Oxygen,False,False,False,19-11-2023 19:42:05,
Nobody (lau),The Endothermic Thermodynamics,5,2,1,3 Fluor 3   ,1 Fluor 1   ,2 Nitrogen 2   ,          ,          ,Oxygen,,Lithium,False,False,False,19-11-2023 18:53:55,
Lau,The Exothermic Precipitate,5,2,1,3 Oxygen 3   ,2 Fluor 2   ,1 Lithium 1   ,          ,          ,Nitrogen,Nitrogen,,False,False,False,19-11-2023 18:40:10,
Jackie,The Aqueous Chemical,5,3,1,1 Magnesium 1 Fluor 2 ,1 Magnesium 1 Oxygen 1 ,2 Oxygen 2   ,1 Fosfor 1   ,1 Nitrogen 1   ,,Klor,Fluor,False,False,False,19-11-2023 18:34:45,
Jackie,The Alkaline Thermodynamics,5,2,1,1 Lithium 1 Fluor 1 ,1 Fluor 1   ,1 Nitrogen 1   ,1 Nitrogen 1   ,1 Nitrogen 1   ,,Lithium,Nitrogen,False,False,False,19-11-2023 18:31:09,
Lau,The Alkaline Concentration,5,2,1,3 Oxygen 3   ,3 Oxygen 3   ,          ,          ,          ,Lithium,Oxygen,Nitrogen,False,False,False,19-11-2023 18:23:56,
Lau,The Volatile Acid,5,2,1,3 Fluor 3   ,1 Lithium 1 Fluor 1 ,1 Oxygen 1   ,          ,          ,,Oxygen,Oxygen,False,False,False,19-11-2023 18:18:42,
Lau,The Redox Precipitate,5,2,1,3 Fluor 3   ,1 Oxygen 1   ,1 Nitrogen 1   ,1 Lithium 1   ,          ,,,,False,False,False,19-11-2023 18:11:42,
Lau,The Chemical pH,5,2,1,2 Nitrogen 2   ,1 Lithium 2 Oxygen 1 ,1 Fluor 1   ,          ,          ,Lithium,,Oxygen,False,False,False,19-11-2023 17:54:36,
Lau,The Reactive Molecule,5,2,1,2 Lithium 1 Fluor 1 ,1 Fluor 1   ,1 Nitrogen 1   ,          ,          ,Nitrogen,,Fluor,False,False,False,19-11-2023 13:56:44,
Lau,The Flammable pH,5,2,1,3 Fluor 3   ,3 Oxygen 3   ,          ,          ,          ,,,Nitrogen,False,False,False,19-11-2023 13:37:43,
Lau,The Toxic Isotope,5,2,1,2 Nitrogen 2   ,1 Lithium 1 Fluor 1 ,1 Fluor 1   ,1 Oxygen 1   ,          ,,Nitrogen,Nitrogen,False,False,False,19-11-2023 13:36:18,
Lau,The Exothermic Reaction,5,3,1,2 Natrium 2   ,2 Oxygen 2   ,1 Fosfor 1   ,1 Lithium 1 Fluor 1 ,1 Lithium 1 Fluor 1 ,Fluor,,Klor,False,False,False,19-11-2023 13:26:36,
Lau,The Ionic Ion,5,3,1,3 Nitrogen 3   ,1 Natrium 1 Klor 1 ,1 Magnesium 1 Oxygen 1 ,1 Lithium 1 Fluor 1 ,          ,Klor,Nitrogen,,False,False,False,19-11-2023 13:22:48,
Lau,The Volatile Concentration,5,2,1,1 Natrium 2 Oxygen 1 ,1 Natrium 1 Fluor 1 ,1 Fluor 1   ,          ,          ,,Nitrogen,Nitrogen,False,False,False,17-11-2023 22:52:28,
Lau,The Covalent Solution,5,31,1,3 Aluminium 1 Iod 3 ,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,2 Calcium 2   ,Nitrogen,Aluminium,Lithium,False,False,False,17-11-2023 16:03:37,
Lau,The Covalent Solution,5,30,1,3 Aluminium 1 Iod 3 ,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,2 Calcium 2   ,Aluminium,Aluminium,,False,False,False,17-11-2023 16:03:31,
Lau,The Covalent Solution,5,29,1,3 Aluminium 1 Iod 3 ,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Calcium 1   ,Fluor,,Lithium,False,False,False,17-11-2023 16:03:12,
Lau,The Covalent Solution,5,28,1,3 Aluminium 1 Iod 3 ,2 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,2 Iod 2   ,Iod,Aluminium,Brom,False,False,False,17-11-2023 16:03:02,
Lau,The Covalent Solution,5,27,1,3 Aluminium 1 Iod 3 ,2 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Zink 1   ,,Magnesium,Lithium,False,False,False,17-11-2023 16:02:47,
Lau,The Covalent Solution,5,26,1,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Aluminium 1 Iod 3 ,2 Iod 2   ,Svovl,Iod,Aluminium,False,False,False,17-11-2023 16:02:33,
Lau,The Covalent Solution,5,25,1,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Aluminium 1 Iod 3 ,          ,Magnesium,Sølv,Aluminium,False,False,False,17-11-2023 16:02:04,
Lau,The Covalent Solution,5,24,1,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Aluminium 1 Iod 3 ,          ,,,Aluminium,False,False,False,17-11-2023 16:01:52,
Lau,The Covalent Solution,5,23,1,3 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Iod 1   ,          ,,Aluminium,Calcium,False,False,False,17-11-2023 16:01:39,
Lau,The Covalent Solution,5,22,1,2 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,2 Iod 2   ,1 Aluminium 1   ,Iod,Aluminium,Nitrogen,False,False,False,17-11-2023 16:01:24,
Lau,The Covalent Solution,5,21,1,2 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Iod 1   ,1 Aluminium 1   ,Magnesium,,Magnesium,False,False,False,17-11-2023 16:01:09,
Lau,The Covalent Solution,5,20,1,2 Aluminium 1 Iod 3 ,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Iod 1   ,          ,Fluor,Calcium,,False,False,False,17-11-2023 16:00:56,
Lau,The Covalent Solution,5,19,1,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Aluminium 1 Iod 3 ,3 Iod 3   ,          ,Fluor,,Svovl,False,False,False,17-11-2023 16:00:40,
Lau,The Covalent Solution,5,18,1,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Aluminium 1 Iod 3 ,1 Zink 3 Nitrogen 2 ,1 Iod 1   ,Magnesium,Klor,Sølv,False,False,False,17-11-2023 16:00:16,
Lau,The Covalent Solution,5,17,1,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,2 Iod 2   ,1 Zink 3 Nitrogen 2 ,1 Aluminium 1   ,Brom,Nitrogen,Iod,False,False,False,17-11-2023 15:59:59,
Lau,The Covalent Solution,5,16,1,3 Sølv 1 Iod 1 ,3 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,1 Iod 1   ,          ,,Zink,,False,False,False,17-11-2023 15:59:38,
Lau,The Covalent Solution,5,15,1,3 Sølv 1 Iod 1 ,2 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,          ,1 Iod 1   ,Lithium,Natrium,Nitrogen,False,False,False,17-11-2023 15:59:27,
Lau,The Covalent Solution,5,14,1,3 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,1 Sølv 1 Iod 1 ,1 Iod 1   ,1 Iod 1   ,Brom,Klor,Brom,False,False,False,17-11-2023 15:59:11,
Lau,The Covalent Solution,5,13,1,3 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,1 Iod 1   ,1 Iod 1   ,1 Iod 1   ,Kalium,,Magnesium,False,False,False,17-11-2023 15:58:56,
Lau,The Covalent Solution,5,12,1,3 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,1 Sølv 1 Iod 1 ,2 Aluminium 1 Fosfor 1 ,1 Iod 1   ,Lithium,Aluminium,Iod,False,False,False,17-11-2023 15:58:32,
Lau,The Covalent Solution,5,11,1,3 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,1 Sølv 1 Iod 1 ,2 Aluminium 1 Fosfor 1 ,1 Brom 1   ,Svovl,,Calcium,False,False,False,17-11-2023 15:58:14,
Lau,The Covalent Solution,5,10,1,2 Sølv 1 Iod 1 ,1 Zink 3 Nitrogen 2 ,2 Aluminium 1 Fosfor 1 ,1 Sølv 1   ,1 Brom 1   ,Lithium,Iod,Kalium,False,False,False,17-11-2023 15:57:56,
Lau,The Covalent Solution,5,9,1,1 Zink 3 Nitrogen 2 ,1 Sølv 1 Iod 1 ,2 Aluminium 1 Fosfor 1 ,1 Sølv 1   ,2 Natrium 1 Fluor 1 ,Zink,,Brom,False,False,False,17-11-2023 15:57:35,
Lau,The Covalent Solution,5,8,1,1 Zink 3 Nitrogen 2 ,2 Aluminium 1 Fosfor 1 ,2 Natrium 1 Fluor 1 ,1 Natrium 2 Oxygen 1 ,          ,Zink,Iod,Kalium,False,False,False,17-11-2023 15:57:15,
Lau,The Covalent Solution,5,7,1,1 Zink 3 Nitrogen 2 ,2 Natrium 1 Fluor 1 ,1 Natrium 2 Oxygen 1 ,1 Aluminium 1 Fosfor 1 ,1 Fosfor 1   ,Calcium,Aluminium,Calcium,False,False,False,17-11-2023 15:56:53,
Lau,The Covalent Solution,5,6,1,1 Zink 3 Nitrogen 2 ,2 Natrium 1 Fluor 1 ,1 Natrium 2 Oxygen 1 ,1 Aluminium 1 Fosfor 1 ,1 Calcium 1   ,Fluor,,,False,False,False,17-11-2023 15:56:21,
Lau,The Covalent Solution,5,5,1,2 Natrium 1 Fluor 1 ,1 Natrium 2 Oxygen 1 ,1 Aluminium 1 Fosfor 1 ,1 Zink 1   ,2 Nitrogen 2   ,Calcium,Fluor,Zink,False,False,False,17-11-2023 15:56:04,
Lau,The Covalent Solution,5,4,1,2 Natrium 1 Fluor 1 ,1 Natrium 2 Oxygen 1 ,1 Aluminium 1 Fosfor 1 ,2 Nitrogen 2   ,1 Oxygen 1   ,,Svovl,Fluor,False,False,False,17-11-2023 15:55:17,
Lau,The Covalent Solution,5,3,1,1 Natrium 2 Oxygen 1 ,1 Natrium 1 Fluor 1 ,2 Nitrogen 2   ,1 Natrium 1   ,1 Oxygen 1   ,Lithium,,Fluor,False,False,False,17-11-2023 15:54:51,
Lau,The Covalent Solution,5,2,1,2 Natrium 2   ,1 Natrium 1 Fluor 1 ,2 Nitrogen 2   ,          ,          ,Oxygen,,Lithium,False,False,False,17-11-2023 15:54:23,
